# seconds, nanoseconds, trueX, trueY, trueZ, trueW, pfX, pfY, pfZ, pfW
1.715789440000000000e+09,6.334935040000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.272491216659545898e+00,1.687544956803321838e-02,-5.215687560848891735e-04,9.999998807907104492e-01
1.715789440000000000e+09,6.413072640000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.267943382263183594e+00,1.745164580643177032e-02,-3.650213766377419233e-04,9.999999403953552246e-01
1.715789440000000000e+09,6.471396480000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.292720317840576172e+00,1.759171299636363983e-02,-7.718782289884984493e-04,9.999997019767761230e-01
1.715789440000000000e+09,6.540356480000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.257480382919311523e+00,1.653611473739147186e-02,-5.810826551169157028e-04,9.999998211860656738e-01
1.715789440000000000e+09,6.612629120000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.239987134933471680e+00,2.167950570583343506e-02,-7.338807918131351471e-04,9.999997019767761230e-01
1.715789440000000000e+09,6.671614720000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.264103651046752930e+00,1.832711324095726013e-02,3.315550275146961212e-04,9.999999403953552246e-01
1.715789440000000000e+09,6.735459200000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.210957407951354980e+00,2.042311802506446838e-02,-6.986202788539230824e-04,9.999997615814208984e-01
1.715789440000000000e+09,6.811800960000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.239575743675231934e+00,1.693575270473957062e-02,-3.431458608247339725e-04,9.999999403953552246e-01
1.715789440000000000e+09,6.896633600000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.242093920707702637e+00,1.658221147954463959e-02,-8.986082684714347124e-05,1.000000000000000000e+00
1.715789440000000000e+09,6.974542080000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.231459975242614746e+00,1.341845653951168060e-02,3.443087334744632244e-04,9.999999403953552246e-01
1.715789440000000000e+09,7.052383360000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.217200279235839844e+00,1.523562148213386536e-02,-2.366731496294960380e-04,1.000000000000000000e+00
1.715789440000000000e+09,7.124164480000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.225382208824157715e+00,1.910400576889514923e-02,-3.268219006713479757e-05,1.000000000000000000e+00
1.715789440000000000e+09,7.186912640000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.241717934608459473e+00,1.930540055036544800e-02,-3.828938351944088936e-04,9.999999403953552246e-01
1.715789440000000000e+09,7.253239040000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.230935573577880859e+00,1.833555847406387329e-02,-2.149495994672179222e-04,1.000000000000000000e+00
1.715789440000000000e+09,7.312376320000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.215562224388122559e+00,1.671583019196987152e-02,3.957578883273527026e-05,1.000000000000000000e+00
1.715789440000000000e+09,7.379162880000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.230877161026000977e+00,1.757397316396236420e-02,-2.263481583213433623e-04,1.000000000000000000e+00
1.715789440000000000e+09,7.440188800000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.183699250221252441e+00,1.762645132839679718e-02,-3.864957252517342567e-04,9.999999403953552246e-01
1.715789440000000000e+09,7.541639040000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.136944890022277832e+00,1.716186851263046265e-02,4.178678209427744150e-04,9.999999403953552246e-01
1.715789440000000000e+09,7.616920960000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.133650302886962891e+00,1.943896524608135223e-02,-8.730214904062449932e-05,1.000000000000000000e+00
1.715789440000000000e+09,7.672321280000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.094618558883666992e+00,1.768934354186058044e-02,-8.412952302023768425e-04,9.999996423721313477e-01
1.715789440000000000e+09,7.719976320000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.133035778999328613e+00,1.853212341666221619e-02,-7.125429692678153515e-04,9.999997615814208984e-01
1.715789440000000000e+09,7.821281920000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.143509984016418457e+00,1.756320148706436157e-02,-8.135366952046751976e-04,9.999996423721313477e-01
1.715789440000000000e+09,7.884873600000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.133914589881896973e+00,1.824142038822174072e-02,8.036431972868740559e-05,1.000000000000000000e+00
1.715789440000000000e+09,7.973232000000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.144049644470214844e+00,1.748957484960556030e-02,-6.160239572636783123e-04,9.999998211860656738e-01
1.715789440000000000e+09,8.036205440000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.186142086982727051e+00,1.742882467806339264e-02,-1.427754468750208616e-04,1.000000000000000000e+00
1.715789440000000000e+09,8.122555520000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.173895359039306641e+00,2.065226808190345764e-02,-4.187147715128958225e-04,9.999999403953552246e-01
1.715789440000000000e+09,8.189531520000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.153775215148925781e+00,1.748484000563621521e-02,-3.483859472908079624e-04,9.999999403953552246e-01
1.715789440000000000e+09,8.261600640000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.130822539329528809e+00,1.835874654352664948e-02,-5.048434250056743622e-04,9.999998807907104492e-01
1.715789440000000000e+09,8.332912640000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.122242927551269531e+00,1.807039789855480194e-02,3.036234702449291945e-04,9.999999403953552246e-01
1.715789440000000000e+09,8.415404160000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.084405779838562012e+00,1.959429495036602020e-02,-7.121693925000727177e-04,9.999997615814208984e-01
1.715789440000000000e+09,8.509509120000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.073392271995544434e+00,1.917833648622035980e-02,-8.181121665984392166e-04,9.999996423721313477e-01
1.715789440000000000e+09,8.657802880000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.064098715782165527e+00,2.053274773061275482e-02,-5.065472214482724667e-04,9.999998807907104492e-01
1.715789440000000000e+09,8.810167040000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.081560373306274414e+00,2.001614682376384735e-02,-8.731529815122485161e-04,9.999996423721313477e-01
1.715789440000000000e+09,8.878638720000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.052655220031738281e+00,2.061309851706027985e-02,-6.743617122992873192e-04,9.999997615814208984e-01
1.715789440000000000e+09,8.938417920000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.051904559135437012e+00,2.054434083402156830e-02,-6.106270593591034412e-04,9.999998211860656738e-01
1.715789440000000000e+09,9.014245760000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.034988045692443848e+00,1.827557757496833801e-02,-5.365321339922957122e-05,1.000000000000000000e+00
1.715789440000000000e+09,9.106910080000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.034834742546081543e+00,1.626133173704147339e-02,-1.872503489721566439e-04,1.000000000000000000e+00
1.715789440000000000e+09,9.173825920000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.009765744209289551e+00,1.596881635487079620e-02,-1.968377182492986321e-04,1.000000000000000000e+00
1.715789440000000000e+09,9.231550720000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-9.950581789016723633e-01,1.454689912497997284e-02,1.665873969614040107e-05,1.000000000000000000e+00
1.715789440000000000e+09,9.297742720000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.017953753471374512e+00,1.737623102962970734e-02,-4.342139873187988997e-04,9.999998807907104492e-01
1.715789440000000000e+09,9.366289920000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.016601920127868652e+00,1.851652003824710846e-02,-9.068755316548049450e-04,9.999995827674865723e-01
1.715789440000000000e+09,9.459668480000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.034448742866516113e+00,2.006066776812076569e-02,-1.028437982313334942e-03,9.999994635581970215e-01
1.715789440000000000e+09,9.536220800000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.041571259498596191e+00,2.019476704299449921e-02,-7.720636203885078430e-04,9.999997019767761230e-01
1.715789440000000000e+09,9.612080640000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.034828662872314453e+00,2.209724299609661102e-02,-1.189396949484944344e-03,9.999992847442626953e-01
1.715789440000000000e+09,9.689781120000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.008490204811096191e+00,2.197787910699844360e-02,-1.419303473085165024e-03,9.999989867210388184e-01
1.715789440000000000e+09,9.770446080000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-9.867520332336425781e-01,2.167951315641403198e-02,-1.246090861968696117e-03,9.999992251396179199e-01
1.715789440000000000e+09,9.830474240000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-9.732199311256408691e-01,2.248206734657287598e-02,-1.159697188995778561e-03,9.999993443489074707e-01
1.715789440000000000e+09,9.891580160000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-9.609237909317016602e-01,1.855541951954364777e-02,-3.152482968289405107e-04,9.999999403953552246e-01
1.715789440000000000e+09,9.950838400000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-9.331209659576416016e-01,1.986621133983135223e-02,-2.183840988436713815e-04,1.000000000000000000e+00
1.715789440000000000e+09,1.238416000000000000e+06,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-9.380172491073608398e-01,1.995994523167610168e-02,-8.271682308986783028e-04,9.999996423721313477e-01
1.715789440000000000e+09,7.827672000000000000e+06,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-8.783376812934875488e-01,1.812919415533542633e-02,-3.699355002027004957e-04,9.999999403953552246e-01
1.715789440000000000e+09,1.443820900000000000e+07,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-8.646687865257263184e-01,1.756295189261436462e-02,-3.040682058781385422e-04,9.999999403953552246e-01
1.715789440000000000e+09,2.553435200000000000e+07,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-8.278616666793823242e-01,1.795411482453346252e-02,-4.012472927570343018e-04,9.999999403953552246e-01
1.715789440000000000e+09,4.110064400000000000e+07,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-8.478881120681762695e-01,1.895173266530036926e-02,-1.097901258617639542e-03,9.999994039535522461e-01
1.715789440000000000e+09,4.946850400000000000e+07,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-8.457431197166442871e-01,2.142792008817195892e-02,-9.847948094829916954e-04,9.999995231628417969e-01
1.715789440000000000e+09,5.712482800000000000e+07,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-8.417375683784484863e-01,2.175226993858814240e-02,-3.921539464499801397e-04,9.999999403953552246e-01
1.715789440000000000e+09,6.310520800000000000e+07,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-8.286314010620117188e-01,1.979409344494342804e-02,-1.150838914327323437e-03,9.999993443489074707e-01
1.715789440000000000e+09,7.180989600000000000e+07,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-8.770866990089416504e-01,1.992696151137351990e-02,-3.633701126091182232e-04,9.999999403953552246e-01
1.715789440000000000e+09,7.889782400000000000e+07,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-8.860967755317687988e-01,2.165908366441726685e-02,-8.609270444139838219e-04,9.999996423721313477e-01
1.715789440000000000e+09,8.369022400000000000e+07,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-9.314444065093994141e-01,2.120450325310230255e-02,-7.536316988989710808e-04,9.999997019767761230e-01
1.715789440000000000e+09,9.007301600000000000e+07,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-9.290181994438171387e-01,2.148225530982017517e-02,-7.126774289645254612e-04,9.999997615814208984e-01
1.715789440000000000e+09,1.023015040000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-9.004318714141845703e-01,2.110332995653152466e-02,-7.107969140633940697e-04,9.999997615814208984e-01
1.715789440000000000e+09,1.083088960000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-8.959679007530212402e-01,2.141256816685199738e-02,-2.812671009451150894e-04,9.999999403953552246e-01
1.715789440000000000e+09,1.149948480000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-9.402263164520263672e-01,2.313933707773685455e-02,-1.031917636282742023e-03,9.999994635581970215e-01
1.715789440000000000e+09,1.218905040000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-9.278341531753540039e-01,2.371474727988243103e-02,-1.326018129475414753e-03,9.999991059303283691e-01
1.715789440000000000e+09,1.272125120000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-9.297732710838317871e-01,2.467929571866989136e-02,-6.190501153469085693e-04,9.999998211860656738e-01
1.715789440000000000e+09,1.383105760000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-9.137225747108459473e-01,2.396582812070846558e-02,-1.009211991913616657e-03,9.999994635581970215e-01
1.715789440000000000e+09,1.465370240000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-9.458324909210205078e-01,2.222044207155704498e-02,-1.074556494131684303e-03,9.999994039535522461e-01
1.715789440000000000e+09,1.546221280000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-8.740657567977905273e-01,2.576018124818801880e-02,-9.901064913719892502e-04,9.999995231628417969e-01
1.715789440000000000e+09,1.692698720000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-8.493915796279907227e-01,2.471663989126682281e-02,-1.420671469531953335e-03,9.999989867210388184e-01
1.715789440000000000e+09,1.772298240000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-8.563938736915588379e-01,2.216726914048194885e-02,-9.372623171657323837e-04,9.999995827674865723e-01
1.715789440000000000e+09,1.851348960000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-8.658052682876586914e-01,1.838066428899765015e-02,-3.070641541853547096e-04,9.999999403953552246e-01
1.715789440000000000e+09,1.910665280000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-8.681480884552001953e-01,2.076281420886516571e-02,-1.051186700351536274e-03,9.999994635581970215e-01
1.715789440000000000e+09,1.975917760000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-9.101277589797973633e-01,2.221821248531341553e-02,-1.176773686893284321e-03,9.999992847442626953e-01
1.715789440000000000e+09,2.053111040000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-9.267928004264831543e-01,2.128560468554496765e-02,-7.073163869790732861e-04,9.999997615814208984e-01
1.715789440000000000e+09,2.130737120000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-9.146280884742736816e-01,2.037558332085609436e-02,-9.496997809037566185e-04,9.999995231628417969e-01
