# seconds, nanoseconds, trueX, trueY, trueZ, trueW, pfX, pfY, pfZ, pfW
1.722356224000000000e+09,2.359259040000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.145527958869934082e-01,1.364312767982482910e-01,3.154061501845717430e-03,9.999950528144836426e-01
1.722356224000000000e+09,2.405908800000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.208623647689819336e-01,1.386702656745910645e-01,2.372917952015995979e-03,9.999971985816955566e-01
1.722356224000000000e+09,2.448519680000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.210373640060424805e-01,1.356207430362701416e-01,2.395873190835118294e-03,9.999971389770507812e-01
1.722356224000000000e+09,2.512410400000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.243721842765808105e-01,1.340312212705612183e-01,3.510715672746300697e-03,9.999938607215881348e-01
1.722356224000000000e+09,2.562348960000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.240389347076416016e-01,1.372202187776565552e-01,2.016517799347639084e-03,9.999979734420776367e-01
1.722356224000000000e+09,2.617977920000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.179232597351074219e-01,1.380285620689392090e-01,2.326481975615024567e-03,9.999973177909851074e-01
1.722356224000000000e+09,2.676065280000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.149829626083374023e-01,1.361164003610610962e-01,2.786722965538501740e-03,9.999961256980895996e-01
1.722356224000000000e+09,2.738996160000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.173035502433776855e-01,1.395366787910461426e-01,2.338713733479380608e-03,9.999972581863403320e-01
1.722356224000000000e+09,2.796086400000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.168641448020935059e-01,1.370359361171722412e-01,2.505807438865303993e-03,9.999968409538269043e-01
1.722356224000000000e+09,2.850167360000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.207043528556823730e-01,1.354067623615264893e-01,2.632041927427053452e-03,9.999965429306030273e-01
1.722356224000000000e+09,2.905828160000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.199860572814941406e-01,1.353967934846878052e-01,3.194576594978570938e-03,9.999948740005493164e-01
1.722356224000000000e+09,2.956291520000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.183674931526184082e-01,1.358851641416549683e-01,1.489777467213571072e-03,9.999988675117492676e-01
1.722356224000000000e+09,3.009196800000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.201393604278564453e-01,1.359031498432159424e-01,2.231680322438478470e-03,9.999974966049194336e-01
1.722356224000000000e+09,3.076991680000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.187086701393127441e-01,1.390348523855209351e-01,2.999374410137534142e-03,9.999955296516418457e-01
1.722356224000000000e+09,3.124680000000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.230177879333496094e-01,1.422881484031677246e-01,2.055050339549779892e-03,9.999979138374328613e-01
1.722356224000000000e+09,3.197749760000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.266591548919677734e-01,1.400223225355148315e-01,1.376088592223823071e-03,9.999990463256835938e-01
1.722356224000000000e+09,3.246840320000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.222175359725952148e-01,1.386053115129470825e-01,2.055181656032800674e-03,9.999979138374328613e-01
1.722356224000000000e+09,3.292481600000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.221544146537780762e-01,1.382169723510742188e-01,2.207664540037512779e-03,9.999975562095642090e-01
1.722356224000000000e+09,3.349895360000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.171176433563232422e-01,1.385839134454727173e-01,3.155895741656422615e-03,9.999949932098388672e-01
1.722356224000000000e+09,3.414367360000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.220448613166809082e-01,1.379880905151367188e-01,2.775777364149689674e-03,9.999961256980895996e-01
1.722356224000000000e+09,3.483786560000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.207198500633239746e-01,1.372597068548202515e-01,2.740306779742240906e-03,9.999962449073791504e-01
1.722356224000000000e+09,3.557131840000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.218287348747253418e-01,1.333273798227310181e-01,1.905786222778260708e-03,9.999982118606567383e-01
1.722356224000000000e+09,3.623743680000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.245356798171997070e-01,1.364250183105468750e-01,2.796655287966132164e-03,9.999960660934448242e-01
1.722356224000000000e+09,3.681500800000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.255072951316833496e-01,1.369990110397338867e-01,3.598341019824147224e-03,9.999935030937194824e-01
1.722356224000000000e+09,3.734667840000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.250197291374206543e-01,1.366998106241226196e-01,3.199497004970908165e-03,9.999948740005493164e-01
1.722356224000000000e+09,3.822385920000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.266446709632873535e-01,1.371438652276992798e-01,2.563314745202660561e-03,9.999967217445373535e-01
