# laptime,x,y,x_ref,y_ref,speed,speed_ref,Tracking Error
3.139313  ,5.399693  ,-2.332378 ,5.398397  ,-2.359274 ,3.174744  ,3.798243  ,0.000888  
3.143119  ,5.399178  ,-2.364269 ,5.398397  ,-2.359274 ,3.204392  ,3.798243  ,0.000000  
3.145802  ,5.399178  ,-2.364269 ,5.398397  ,-2.359274 ,3.204392  ,3.798243  ,0.000000  
3.152700  ,5.399178  ,-2.364269 ,5.398397  ,-2.359274 ,3.204392  ,3.798243  ,0.000000  
3.158752  ,5.398641  ,-2.396450 ,5.398397  ,-2.359274 ,3.232629  ,3.798243  ,0.000807  
3.162822  ,5.398641  ,-2.396450 ,5.398397  ,-2.359274 ,3.232629  ,3.798243  ,0.000807  
3.168058  ,5.398057  ,-2.428906 ,5.398397  ,-2.359274 ,3.259524  ,3.798243  ,0.000715  
3.172592  ,5.398057  ,-2.428906 ,5.398397  ,-2.359274 ,3.259524  ,3.798243  ,0.000715  
3.178114  ,5.397450  ,-2.461623 ,5.395374  ,-2.558782 ,3.285140  ,4.006479  ,0.000716  
3.181050  ,5.397450  ,-2.461623 ,5.395374  ,-2.558782 ,3.285140  ,4.006479  ,0.000716  
3.185961  ,5.396792  ,-2.494590 ,5.395374  ,-2.558782 ,3.309538  ,4.006479  ,0.000520  
3.189963  ,5.396792  ,-2.494590 ,5.395374  ,-2.558782 ,3.309538  ,4.006479  ,0.000520  
3.193352  ,5.396792  ,-2.494590 ,5.395374  ,-2.558782 ,3.309538  ,4.006479  ,0.000520  
3.198299  ,5.396107  ,-2.527844 ,5.395374  ,-2.558782 ,3.342678  ,4.006479  ,0.000300  
3.204924  ,5.396107  ,-2.527844 ,5.395374  ,-2.558782 ,3.342678  ,4.006479  ,0.000300  
3.208750  ,5.395368  ,-2.561421 ,5.395374  ,-2.558782 ,3.374241  ,4.006479  ,0.000000  
3.212289  ,5.395368  ,-2.561421 ,5.395374  ,-2.558782 ,3.374241  ,4.006479  ,0.000000  
3.215775  ,5.394620  ,-2.595305 ,5.395374  ,-2.558782 ,3.404304  ,4.006479  ,0.000242  
3.219584  ,5.394620  ,-2.595305 ,5.395374  ,-2.558782 ,3.404304  ,4.006479  ,0.000242  
3.225065  ,5.393906  ,-2.629484 ,5.395374  ,-2.558782 ,3.432938  ,4.006479  ,0.000478  
3.227508  ,5.393906  ,-2.629484 ,5.395374  ,-2.558782 ,3.432938  ,4.006479  ,0.000478  
3.231327  ,5.393906  ,-2.629484 ,5.395374  ,-2.558782 ,3.432938  ,4.006479  ,0.000478  
3.235200  ,5.393200  ,-2.663942 ,5.392581  ,-2.758294 ,3.460210  ,4.207760  ,0.000594  
3.238981  ,5.393200  ,-2.663942 ,5.392581  ,-2.758294 ,3.460210  ,4.207760  ,0.000594  
3.244183  ,5.392525  ,-2.698716 ,5.392581  ,-2.758294 ,3.495756  ,4.207760  ,0.000822  
3.247032  ,5.392525  ,-2.698716 ,5.392581  ,-2.758294 ,3.495756  ,4.207760  ,0.000822  
3.250942  ,5.392525  ,-2.698716 ,5.392581  ,-2.758294 ,3.495756  ,4.207760  ,0.000822  
3.255699  ,5.391856  ,-2.733836 ,5.392581  ,-2.758294 ,3.529612  ,4.207760  ,0.001039  
3.259995  ,5.391856  ,-2.733836 ,5.392581  ,-2.758294 ,3.529612  ,4.207760  ,0.001039  
3.267375  ,5.391220  ,-2.769288 ,5.392581  ,-2.758294 ,3.561857  ,4.207760  ,0.001219  
3.270230  ,5.391220  ,-2.769288 ,5.392581  ,-2.758294 ,3.561857  ,4.207760  ,0.001219  
3.273018  ,5.391220  ,-2.769288 ,5.392581  ,-2.758294 ,3.561857  ,4.207760  ,0.001219  
3.276531  ,5.390595  ,-2.805054 ,5.392581  ,-2.758294 ,3.592570  ,4.207760  ,0.001384  
3.279319  ,5.390595  ,-2.805054 ,5.392581  ,-2.758294 ,3.592570  ,4.207760  ,0.001384  
3.283681  ,5.390007  ,-2.841122 ,5.392581  ,-2.758294 ,3.621822  ,4.207760  ,0.001508  
3.287164  ,5.390007  ,-2.841122 ,5.392581  ,-2.758294 ,3.621822  ,4.207760  ,0.001508  
3.290761  ,5.390007  ,-2.841122 ,5.392581  ,-2.758294 ,3.621822  ,4.207760  ,0.001508  
3.295028  ,5.389436  ,-2.877475 ,5.390014  ,-2.957809 ,3.649684  ,4.400070  ,0.001518  
3.299030  ,5.389436  ,-2.877475 ,5.390014  ,-2.957809 ,3.649684  ,4.400070  ,0.001518  
3.304142  ,5.388906  ,-2.914146 ,5.390014  ,-2.957809 ,3.685365  ,4.400070  ,0.001619  
3.306535  ,5.388906  ,-2.914146 ,5.390014  ,-2.957809 ,3.685365  ,4.400070  ,0.001619  
3.310636  ,5.388906  ,-2.914146 ,5.390014  ,-2.957809 ,3.685365  ,4.400070  ,0.001619  
3.314580  ,5.388397  ,-2.951166 ,5.390014  ,-2.957809 ,3.719349  ,4.400070  ,0.000000  
3.318374  ,5.388397  ,-2.951166 ,5.390014  ,-2.957809 ,3.719349  ,4.400070  ,0.000000  
3.323957  ,5.387933  ,-2.988519 ,5.390014  ,-2.957809 ,3.751717  ,4.400070  ,0.001722  
3.326983  ,5.387933  ,-2.988519 ,5.390014  ,-2.957809 ,3.751717  ,4.400070  ,0.001722  
3.330703  ,5.387933  ,-2.988519 ,5.390014  ,-2.957809 ,3.751717  ,4.400070  ,0.001722  
3.334418  ,5.387494  ,-3.026187 ,5.390014  ,-2.957809 ,3.782546  ,4.400070  ,0.001720  
3.338222  ,5.387494  ,-3.026187 ,5.390014  ,-2.957809 ,3.782546  ,4.400070  ,0.001720  
3.343288  ,5.387105  ,-3.064158 ,5.387680  ,-3.157326 ,3.811909  ,4.583969  ,0.001565  
3.346700  ,5.387105  ,-3.064158 ,5.387680  ,-3.157326 ,3.811909  ,4.583969  ,0.001565  
3.350406  ,5.387105  ,-3.064158 ,5.387680  ,-3.157326 ,3.811909  ,4.583969  ,0.001565  
3.354508  ,5.386745  ,-3.102459 ,5.387680  ,-3.157326 ,3.848621  ,4.583969  ,0.001518  
3.358679  ,5.386745  ,-3.102459 ,5.387680  ,-3.157326 ,3.848621  ,4.583969  ,0.001518  
3.363804  ,5.386437  ,-3.141118 ,5.387680  ,-3.157326 ,3.883587  ,4.583969  ,0.001415  
3.366945  ,5.386437  ,-3.141118 ,5.387680  ,-3.157326 ,3.883587  ,4.583969  ,0.001415  
3.370750  ,5.386437  ,-3.141118 ,5.387680  ,-3.157326 ,3.883587  ,4.583969  ,0.001415  
3.374796  ,5.386161  ,-3.180120 ,5.387680  ,-3.157326 ,3.916890  ,4.583969  ,0.001277  
3.378410  ,5.386161  ,-3.180120 ,5.387680  ,-3.157326 ,3.916890  ,4.583969  ,0.001277  
3.383740  ,5.385941  ,-3.219447 ,5.387680  ,-3.157326 ,3.948609  ,4.583969  ,0.001079  
3.386693  ,5.385941  ,-3.219447 ,5.387680  ,-3.157326 ,3.948609  ,4.583969  ,0.001079  
3.390373  ,5.385941  ,-3.219447 ,5.387680  ,-3.157326 ,3.948609  ,4.583969  ,0.001079  
3.394479  ,5.385732  ,-3.259083 ,5.385559  ,-3.356846 ,3.978821  ,4.760609  ,0.000766  
3.398338  ,5.385732  ,-3.259083 ,5.385559  ,-3.356846 ,3.978821  ,4.760609  ,0.000766  
3.403929  ,5.385493  ,-3.299057 ,5.385559  ,-3.356846 ,4.015995  ,4.760609  ,0.000621  
3.406702  ,5.385493  ,-3.299057 ,5.385559  ,-3.356846 ,4.015995  ,4.760609  ,0.000621  
3.410403  ,5.385493  ,-3.299057 ,5.385559  ,-3.356846 ,4.015995  ,4.760609  ,0.000621  
3.414368  ,5.385249  ,-3.339393 ,5.385559  ,-3.356846 ,4.051401  ,4.760609  ,0.000478  
3.418508  ,5.385249  ,-3.339393 ,5.385559  ,-3.356846 ,4.051401  ,4.760609  ,0.000478  
3.424173  ,5.384973  ,-3.380075 ,5.385559  ,-3.356846 ,4.085124  ,4.760609  ,0.000362  
3.426632  ,5.384973  ,-3.380075 ,5.385559  ,-3.356846 ,4.085124  ,4.760609  ,0.000362  
3.430386  ,5.384973  ,-3.380075 ,5.385559  ,-3.356846 ,4.085124  ,4.760609  ,0.000362  
3.434410  ,5.384688  ,-3.421085 ,5.385559  ,-3.356846 ,4.117243  ,4.760609  ,0.000253  
3.438199  ,5.384688  ,-3.421085 ,5.385559  ,-3.356846 ,4.117243  ,4.760609  ,0.000253  
3.443206  ,5.384367  ,-3.462410 ,5.383641  ,-3.556368 ,4.147835  ,4.930848  ,0.000086  
3.446334  ,5.384367  ,-3.462410 ,5.383641  ,-3.556368 ,4.147835  ,4.930848  ,0.000086  
3.450218  ,5.384367  ,-3.462410 ,5.383641  ,-3.556368 ,4.147835  ,4.930848  ,0.000086  
3.454402  ,5.384030  ,-3.504073 ,5.383641  ,-3.556368 ,4.185068  ,4.930848  ,0.000063  
3.458369  ,5.384030  ,-3.504073 ,5.383641  ,-3.556368 ,4.185068  ,4.930848  ,0.000063  
3.463779  ,5.383649  ,-3.546099 ,5.383641  ,-3.556368 ,4.220530  ,4.930848  ,0.000080  
3.466685  ,5.383649  ,-3.546099 ,5.383641  ,-3.556368 ,4.220530  ,4.930848  ,0.000080  
3.470611  ,5.383649  ,-3.546099 ,5.383641  ,-3.556368 ,4.220530  ,4.930848  ,0.000080  
3.474694  ,5.383245  ,-3.588471 ,5.383641  ,-3.556368 ,4.254305  ,4.930848  ,0.000119  
3.478494  ,5.383245  ,-3.588471 ,5.383641  ,-3.556368 ,4.254305  ,4.930848  ,0.000119  
3.483083  ,5.382789  ,-3.631173 ,5.383641  ,-3.556368 ,4.286475  ,4.930848  ,0.000205  
3.486588  ,5.382789  ,-3.631173 ,5.383641  ,-3.556368 ,4.286475  ,4.930848  ,0.000205  
3.490495  ,5.382789  ,-3.631173 ,5.383641  ,-3.556368 ,4.286475  ,4.930848  ,0.000205  
3.494214  ,5.382326  ,-3.674188 ,5.381916  ,-3.755892 ,4.317115  ,5.095320  ,0.000222  
3.498663  ,5.382326  ,-3.674188 ,5.381916  ,-3.755892 ,4.317115  ,5.095320  ,0.000222  
3.504284  ,5.381894  ,-3.717542 ,5.381916  ,-3.755892 ,4.354119  ,5.095320  ,0.000318  
3.506702  ,5.381894  ,-3.717542 ,5.381916  ,-3.755892 ,4.354119  ,5.095320  ,0.000318  
3.510628  ,5.381894  ,-3.717542 ,5.381916  ,-3.755892 ,4.354119  ,5.095320  ,0.000318  
3.514315  ,5.381469  ,-3.761257 ,5.381916  ,-3.755892 ,4.389363  ,5.095320  ,0.000000  
3.518936  ,5.381469  ,-3.761257 ,5.381916  ,-3.755892 ,4.389363  ,5.095320  ,0.000000  
3.523816  ,5.381073  ,-3.805317 ,5.381916  ,-3.755892 ,4.422931  ,5.095320  ,0.000461  
3.526910  ,5.381073  ,-3.805317 ,5.381916  ,-3.755892 ,4.422931  ,5.095320  ,0.000461  
3.530284  ,5.381073  ,-3.805317 ,5.381916  ,-3.755892 ,4.422931  ,5.095320  ,0.000461  
3.534359  ,5.380685  ,-3.849705 ,5.381916  ,-3.755892 ,4.454903  ,5.095320  ,0.000505  
3.538609  ,5.380685  ,-3.849705 ,5.381916  ,-3.755892 ,4.454903  ,5.095320  ,0.000505  
3.543253  ,5.380332  ,-3.894404 ,5.380373  ,-3.955418 ,4.485355  ,5.254611  ,0.000460  
3.546478  ,5.380332  ,-3.894404 ,5.380373  ,-3.955418 ,4.485355  ,5.254611  ,0.000460  
3.550550  ,5.380332  ,-3.894404 ,5.380373  ,-3.955418 ,4.485355  ,5.254611  ,0.000460  
3.554443  ,5.379994  ,-3.939440 ,5.380373  ,-3.955418 ,4.521933  ,5.254611  ,0.000489  
3.558041  ,5.379994  ,-3.939440 ,5.380373  ,-3.955418 ,4.521933  ,5.254611  ,0.000489  
3.563751  ,5.379695  ,-3.984832 ,5.380373  ,-3.955418 ,4.556772  ,5.254611  ,0.000475  
3.566233  ,5.379695  ,-3.984832 ,5.380373  ,-3.955418 ,4.556772  ,5.254611  ,0.000475  
3.570158  ,5.379695  ,-3.984832 ,5.380373  ,-3.955418 ,4.556772  ,5.254611  ,0.000475  
3.574411  ,5.379419  ,-4.030565 ,5.380373  ,-3.955418 ,4.589954  ,5.254611  ,0.000438  
3.578769  ,5.379419  ,-4.030565 ,5.380373  ,-3.955418 ,4.589954  ,5.254611  ,0.000438  
3.583653  ,5.379191  ,-4.076622 ,5.379001  ,-4.154944 ,4.621559  ,5.409216  ,0.000286  
3.586417  ,5.379191  ,-4.076622 ,5.379001  ,-4.154944 ,4.621559  ,5.409216  ,0.000286  
3.590478  ,5.379191  ,-4.076622 ,5.379001  ,-4.154944 ,4.621559  ,5.409216  ,0.000286  
3.594446  ,5.378992  ,-4.123024 ,5.379001  ,-4.154944 ,4.659012  ,5.409216  ,0.000203  
3.598428  ,5.378992  ,-4.123024 ,5.379001  ,-4.154944 ,4.659012  ,5.409216  ,0.000203  
3.603030  ,5.378849  ,-4.169793 ,5.379001  ,-4.154944 ,4.694684  ,5.409216  ,0.000062  
3.606156  ,5.378849  ,-4.169793 ,5.379001  ,-4.154944 ,4.694684  ,5.409216  ,0.000062  
3.610495  ,5.378849  ,-4.169793 ,5.379001  ,-4.154944 ,4.694684  ,5.409216  ,0.000062  
3.614376  ,5.378719  ,-4.216909 ,5.379001  ,-4.154944 ,4.728660  ,5.409216  ,0.000094  
3.619040  ,5.378719  ,-4.216909 ,5.379001  ,-4.154944 ,4.728660  ,5.409216  ,0.000094  
3.623253  ,5.378561  ,-4.264357 ,5.377789  ,-4.354472 ,4.761020  ,5.559557  ,0.000291  
3.626326  ,5.378561  ,-4.264357 ,5.377789  ,-4.354472 ,4.761020  ,5.559557  ,0.000291  
3.630382  ,5.378561  ,-4.264357 ,5.377789  ,-4.354472 ,4.761020  ,5.559557  ,0.000291  
3.634435  ,5.378400  ,-4.312157 ,5.377789  ,-4.354472 ,4.798991  ,5.559557  ,0.000385  
3.638383  ,5.378400  ,-4.312157 ,5.377789  ,-4.354472 ,4.798991  ,5.559557  ,0.000385  
3.643353  ,5.378213  ,-4.360327 ,5.377789  ,-4.354472 ,4.835156  ,5.559557  ,0.000000  
3.646413  ,5.378213  ,-4.360327 ,5.377789  ,-4.354472 ,4.835156  ,5.559557  ,0.000000  
3.650283  ,5.378213  ,-4.360327 ,5.377789  ,-4.354472 ,4.835156  ,5.559557  ,0.000000  
3.654314  ,5.378019  ,-4.408851 ,5.377789  ,-4.354472 ,4.869601  ,5.559557  ,0.000519  
3.658324  ,5.378019  ,-4.408851 ,5.377789  ,-4.354472 ,4.869601  ,5.559557  ,0.000519  
3.663102  ,5.377793  ,-4.457710 ,5.376727  ,-4.554001 ,4.902408  ,5.706002  ,0.000620  
3.666314  ,5.377793  ,-4.457710 ,5.376727  ,-4.554001 ,4.902408  ,5.706002  ,0.000620  
3.670216  ,5.377793  ,-4.457710 ,5.376727  ,-4.554001 ,4.902408  ,5.706002  ,0.000620  
3.674363  ,5.377551  ,-4.506925 ,5.376727  ,-4.554001 ,4.940619  ,5.706002  ,0.000606  
3.678352  ,5.377551  ,-4.506925 ,5.376727  ,-4.554001 ,4.940619  ,5.706002  ,0.000606  
3.683089  ,5.377269  ,-4.556512 ,5.376727  ,-4.554001 ,4.977013  ,5.706002  ,0.000000  
3.686250  ,5.377269  ,-4.556512 ,5.376727  ,-4.554001 ,4.977013  ,5.706002  ,0.000000  
3.690178  ,5.377269  ,-4.556512 ,5.376727  ,-4.554001 ,4.977013  ,5.706002  ,0.000000  
3.694169  ,5.376962  ,-4.606455 ,5.376727  ,-4.554001 ,5.011677  ,5.706002  ,0.000478  
3.698155  ,5.376962  ,-4.606455 ,5.376727  ,-4.554001 ,5.011677  ,5.706002  ,0.000478  
3.702863  ,5.376604  ,-4.656735 ,5.375803  ,-4.753530 ,5.044692  ,5.848876  ,0.000414  
3.706265  ,5.376604  ,-4.656735 ,5.375803  ,-4.753530 ,5.044692  ,5.848876  ,0.000414  
3.710285  ,5.376604  ,-4.656735 ,5.375803  ,-4.753530 ,5.044692  ,5.848876  ,0.000414  
3.714273  ,5.376234  ,-4.707372 ,5.375803  ,-4.753530 ,5.082931  ,5.848876  ,0.000247  
3.718273  ,5.376234  ,-4.707372 ,5.375803  ,-4.753530 ,5.082931  ,5.848876  ,0.000247  
3.722907  ,5.375892  ,-4.758382 ,5.375803  ,-4.753530 ,5.119352  ,5.848876  ,0.000000  
3.726296  ,5.375892  ,-4.758382 ,5.375803  ,-4.753530 ,5.119352  ,5.848876  ,0.000000  
3.730308  ,5.375892  ,-4.758382 ,5.375803  ,-4.753530 ,5.119352  ,5.848876  ,0.000000  
3.734233  ,5.375554  ,-4.809748 ,5.375803  ,-4.753530 ,5.154040  ,5.848876  ,0.000024  
3.738363  ,5.375554  ,-4.809748 ,5.375803  ,-4.753530 ,5.154040  ,5.848876  ,0.000024  
3.742910  ,5.375243  ,-4.861453 ,5.375006  ,-4.953059 ,5.187080  ,5.988465  ,0.000076  
3.746286  ,5.375243  ,-4.861453 ,5.375006  ,-4.953059 ,5.187080  ,5.988465  ,0.000076  
3.750303  ,5.375243  ,-4.861453 ,5.375006  ,-4.953059 ,5.187080  ,5.988465  ,0.000076  
3.754291  ,5.374937  ,-4.913513 ,5.375006  ,-4.953059 ,5.225186  ,5.988465  ,0.000204  
3.758292  ,5.374937  ,-4.913513 ,5.375006  ,-4.953059 ,5.225186  ,5.988465  ,0.000204  
3.762853  ,5.374663  ,-4.965946 ,5.375006  ,-4.953059 ,5.261480  ,5.988465  ,0.000299  
3.766511  ,5.374663  ,-4.965946 ,5.375006  ,-4.953059 ,5.261480  ,5.988465  ,0.000299  
3.770262  ,5.374663  ,-4.965946 ,5.375006  ,-4.953059 ,5.261480  ,5.988465  ,0.000299  
3.774307  ,5.374401  ,-5.018733 ,5.375006  ,-4.953059 ,5.296048  ,5.988465  ,0.000381  
3.778276  ,5.374401  ,-5.018733 ,5.375006  ,-4.953059 ,5.296048  ,5.988465  ,0.000381  
3.782880  ,5.374180  ,-5.071858 ,5.374325  ,-5.152590 ,5.328972  ,6.125022  ,0.000378  
3.786233  ,5.374180  ,-5.071858 ,5.374325  ,-5.152590 ,5.328972  ,6.125022  ,0.000378  
3.790289  ,5.374180  ,-5.071858 ,5.374325  ,-5.152590 ,5.328972  ,6.125022  ,0.000378  
3.794287  ,5.373982  ,-5.125336 ,5.374325  ,-5.152590 ,5.366824  ,6.125022  ,0.000422  
3.798210  ,5.373982  ,-5.125336 ,5.374325  ,-5.152590 ,5.366824  ,6.125022  ,0.000422  
3.802792  ,5.373833  ,-5.179184 ,5.374325  ,-5.152590 ,5.402877  ,6.125022  ,0.000416  
3.806180  ,5.373833  ,-5.179184 ,5.374325  ,-5.152590 ,5.402877  ,6.125022  ,0.000416  
3.810250  ,5.373833  ,-5.179184 ,5.374325  ,-5.152590 ,5.402877  ,6.125022  ,0.000416  
3.814173  ,5.373717  ,-5.233385 ,5.374325  ,-5.152590 ,5.437215  ,6.125022  ,0.000376  
3.818145  ,5.373717  ,-5.233385 ,5.374325  ,-5.152590 ,5.437215  ,6.125022  ,0.000376  
3.822863  ,5.373660  ,-5.287920 ,5.373750  ,-5.352120 ,5.469920  ,6.258776  ,0.000244  
3.826115  ,5.373660  ,-5.287920 ,5.373750  ,-5.352120 ,5.469920  ,6.258776  ,0.000244  
3.830216  ,5.373660  ,-5.287920 ,5.373750  ,-5.352120 ,5.469920  ,6.258776  ,0.000244  
3.834289  ,5.373635  ,-5.342807 ,5.373750  ,-5.352120 ,5.507430  ,6.258776  ,0.000000  
3.838235  ,5.373635  ,-5.342807 ,5.373750  ,-5.352120 ,5.507430  ,6.258776  ,0.000000  
3.842824  ,5.373622  ,-5.398060 ,5.373750  ,-5.352120 ,5.543157  ,6.258776  ,0.000018  
3.846297  ,5.373622  ,-5.398060 ,5.373750  ,-5.352120 ,5.543157  ,6.258776  ,0.000018  
3.850495  ,5.373622  ,-5.398060 ,5.373750  ,-5.352120 ,5.543157  ,6.258776  ,0.000018  
3.854813  ,5.373590  ,-5.453662 ,5.373269  ,-5.551651 ,5.577184  ,6.389930  ,0.000125  
3.858416  ,5.373590  ,-5.453662 ,5.373269  ,-5.551651 ,5.577184  ,6.389930  ,0.000125  
3.866114  ,5.373563  ,-5.509627 ,5.373269  ,-5.551651 ,5.615830  ,6.389930  ,0.000210  
3.869564  ,5.373563  ,-5.509627 ,5.373269  ,-5.551651 ,5.615830  ,6.389930  ,0.000210  
3.872389  ,5.373563  ,-5.509627 ,5.373269  ,-5.551651 ,5.615830  ,6.389930  ,0.000210  
3.875809  ,5.373517  ,-5.565969 ,5.373269  ,-5.551651 ,5.652639  ,6.389930  ,0.000276  
3.878712  ,5.373517  ,-5.565969 ,5.373269  ,-5.551651 ,5.652639  ,6.389930  ,0.000276  
3.883742  ,5.373470  ,-5.622671 ,5.373269  ,-5.551651 ,5.687697  ,6.389930  ,0.000342  
3.887072  ,5.373470  ,-5.622671 ,5.373269  ,-5.551651 ,5.687697  ,6.389930  ,0.000342  
3.891100  ,5.373470  ,-5.622671 ,5.373269  ,-5.551651 ,5.687697  ,6.389930  ,0.000342  
3.894443  ,5.373394  ,-5.679715 ,5.372872  ,-5.751182 ,5.721088  ,6.518670  ,0.000405  
3.898642  ,5.373394  ,-5.679715 ,5.372872  ,-5.751182 ,5.721088  ,6.518670  ,0.000405  
3.903323  ,5.373306  ,-5.737115 ,5.372872  ,-5.751182 ,5.759013  ,6.518670  ,0.000411  
3.906139  ,5.373306  ,-5.737115 ,5.372872  ,-5.751182 ,5.759013  ,6.518670  ,0.000411  
3.910103  ,5.373306  ,-5.737115 ,5.372872  ,-5.751182 ,5.759013  ,6.518670  ,0.000411  
3.914433  ,5.373179  ,-5.794886 ,5.372872  ,-5.751182 ,5.795135  ,6.518670  ,0.000378  
3.918178  ,5.373179  ,-5.794886 ,5.372872  ,-5.751182 ,5.795135  ,6.518670  ,0.000378  
3.922895  ,5.373028  ,-5.853009 ,5.372547  ,-5.950713 ,5.829539  ,6.645163  ,0.000352  
3.927107  ,5.373028  ,-5.853009 ,5.372547  ,-5.950713 ,5.829539  ,6.645163  ,0.000352  
3.930484  ,5.373028  ,-5.853009 ,5.372547  ,-5.950713 ,5.829539  ,6.645163  ,0.000352  
3.934397  ,5.372825  ,-5.911498 ,5.372547  ,-5.950713 ,5.868322  ,6.645163  ,0.000226  
3.938326  ,5.372825  ,-5.911498 ,5.372547  ,-5.950713 ,5.868322  ,6.645163  ,0.000226  
3.942805  ,5.372586  ,-5.970365 ,5.372547  ,-5.950713 ,5.905261  ,6.645163  ,0.000064  
3.946447  ,5.372586  ,-5.970365 ,5.372547  ,-5.950713 ,5.905261  ,6.645163  ,0.000064  
3.950379  ,5.372586  ,-5.970365 ,5.372547  ,-5.950713 ,5.905261  ,6.645163  ,0.000064  
3.954729  ,5.372283  ,-6.029593 ,5.372547  ,-5.950713 ,5.940443  ,6.645163  ,0.000161  
3.958175  ,5.372283  ,-6.029593 ,5.372547  ,-5.950713 ,5.940443  ,6.645163  ,0.000161  
3.964147  ,5.371956  ,-6.089164 ,5.372284  ,-6.150244 ,5.973952  ,6.769561  ,0.000394  
3.966897  ,5.371956  ,-6.089164 ,5.372284  ,-6.150244 ,5.973952  ,6.769561  ,0.000394  
3.970603  ,5.371956  ,-6.089164 ,5.372284  ,-6.150244 ,5.973952  ,6.769561  ,0.000394  
3.974149  ,5.371644  ,-6.149092 ,5.372284  ,-6.150244 ,6.011784  ,6.769561  ,0.000000  
3.978010  ,5.371644  ,-6.149092 ,5.372284  ,-6.150244 ,6.011784  ,6.769561  ,0.000000  
3.982774  ,5.371323  ,-6.209389 ,5.372284  ,-6.150244 ,6.047816  ,6.769561  ,0.000898  
3.986213  ,5.371323  ,-6.209389 ,5.372284  ,-6.150244 ,6.047816  ,6.769561  ,0.000898  
3.990148  ,5.371323  ,-6.209389 ,5.372284  ,-6.150244 ,6.047816  ,6.769561  ,0.000898  
3.994220  ,5.371016  ,-6.270038 ,5.372072  ,-6.349775 ,6.082135  ,6.892004  ,0.001125  
3.998512  ,5.371016  ,-6.270038 ,5.372072  ,-6.349775 ,6.082135  ,6.892004  ,0.001125  
4.002846  ,5.370703  ,-6.331051 ,5.372072  ,-6.349775 ,6.120644  ,6.892004  ,0.001385  
4.006292  ,5.370703  ,-6.331051 ,5.372072  ,-6.349775 ,6.120644  ,6.892004  ,0.001385  
4.010917  ,5.370703  ,-6.331051 ,5.372072  ,-6.349775 ,6.120644  ,6.892004  ,0.001385  
4.014474  ,5.370411  ,-6.392440 ,5.372072  ,-6.349775 ,6.157322  ,6.892004  ,0.001624  
4.018671  ,5.370411  ,-6.392440 ,5.372072  ,-6.349775 ,6.157322  ,6.892004  ,0.001624  
4.022708  ,5.370123  ,-6.454188 ,5.371899  ,-6.549307 ,6.192256  ,7.012621  ,0.001845  
4.026170  ,5.370123  ,-6.454188 ,5.371899  ,-6.549307 ,6.192256  ,7.012621  ,0.001845  
4.030369  ,5.370123  ,-6.454188 ,5.371899  ,-6.549307 ,6.192256  ,7.012621  ,0.001845  
4.034470  ,5.369868  ,-6.516305 ,5.371899  ,-6.549307 ,6.231265  ,7.012621  ,0.002055  
4.037914  ,5.369868  ,-6.516305 ,5.371899  ,-6.549307 ,6.231265  ,7.012621  ,0.002055  
4.043489  ,5.369630  ,-6.578803 ,5.371899  ,-6.549307 ,6.268418  ,7.012621  ,0.002248  
4.046189  ,5.369630  ,-6.578803 ,5.371899  ,-6.549307 ,6.268418  ,7.012621  ,0.002248  
4.050339  ,5.369630  ,-6.578803 ,5.371899  ,-6.549307 ,6.268418  ,7.012621  ,0.002248  
4.054470  ,5.369438  ,-6.641663 ,5.371899  ,-6.549307 ,6.303805  ,7.012621  ,0.002394  
4.058141  ,5.369438  ,-6.641663 ,5.371899  ,-6.549307 ,6.303805  ,7.012621  ,0.002394  
4.063924  ,5.369277  ,-6.704870 ,5.371755  ,-6.748838 ,6.337509  ,7.131528  ,0.002506  
4.066486  ,5.369277  ,-6.704870 ,5.371755  ,-6.748838 ,6.337509  ,7.131528  ,0.002506  
4.070179  ,5.369277  ,-6.704870 ,5.371755  ,-6.748838 ,6.337509  ,7.131528  ,0.002506  
4.074116  ,5.369176  ,-6.768434 ,5.371755  ,-6.748838 ,6.375265  ,7.131528  ,0.002567  
4.078633  ,5.369176  ,-6.768434 ,5.371755  ,-6.748838 ,6.375265  ,7.131528  ,0.002567  
4.083472  ,5.369118  ,-6.832366 ,5.371755  ,-6.748838 ,6.411225  ,7.131528  ,0.002584  
4.086370  ,5.369118  ,-6.832366 ,5.371755  ,-6.748838 ,6.411225  ,7.131528  ,0.002584  
4.090175  ,5.369118  ,-6.832366 ,5.371755  ,-6.748838 ,6.411225  ,7.131528  ,0.002584  
4.094036  ,5.369132  ,-6.896650 ,5.371629  ,-6.948369 ,6.445476  ,7.248836  ,0.002528  
4.098293  ,5.369132  ,-6.896650 ,5.371629  ,-6.948369 ,6.445476  ,7.248836  ,0.002528  
4.103616  ,5.369201  ,-6.961295 ,5.371629  ,-6.948369 ,6.483675  ,7.248836  ,0.002420  
4.106420  ,5.369201  ,-6.961295 ,5.371629  ,-6.948369 ,6.483675  ,7.248836  ,0.002420  
4.110118  ,5.369201  ,-6.961295 ,5.371629  ,-6.948369 ,6.483675  ,7.248836  ,0.002420  
4.114562  ,5.369352  ,-7.026314 ,5.371629  ,-6.948369 ,6.520059  ,7.248836  ,0.002230  
4.118311  ,5.369352  ,-7.026314 ,5.371629  ,-6.948369 ,6.520059  ,7.248836  ,0.002230  
4.122952  ,5.369545  ,-7.091687 ,5.371509  ,-7.147901 ,6.554712  ,7.364645  ,0.001999  
